date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-02-19,53013.44488442603,51112.91670047291,2269.162089699823,1078.649904372443,539.3249521862215,170.69104643953602,64.28451054007168,362.9102747398123,2582.397373893884,1200.0,0
2025-02-20,54138.3544390599,54210.59921937997,1130.2207221163235,2404.9310048729385,1202.4655024364693,6.012498119951221e-11,1.3711075677602658e-11,1941.9177924816554,1200.0,1605.079522048352,0
2025-02-21,14901.866157262528,14686.746477115172,262.67251490732093,95.1056695200054,47.5528347600027,3.6059505048591234e-11,1.191757803553628e-11,5669.576224085188,1605.079522048352,1621.9719417900378,0
2025-02-22,15690.17218535294,15250.757935807844,468.92561095624654,235.41930069093863,117.70965034546931,88.19828893432921,32.292215401692495,3541.8097257305913,1621.9719417900378,1910.8932942689344,0
2025-02-23,52822.92626579386,52994.6070457464,1464.1303567571138,3271.6222734194002,1635.8111367097001,6.01307614672697e-11,1.5058315705474e-11,439.70172817558415,1910.8932942689344,1497.4227552570758,0
2025-02-24,51020.65284587149,51044.014179927944,920.516487781699,1887.7556436764194,943.8778218382097,4.770208966720091e-11,1.38686284678613e-11,1670.6060142305207,1497.4227552570758,1841.485851154262,0
2025-02-25,49474.09572936209,51862.393096599,422.8774032436579,5702.968582926742,2851.484291463371,40.30952098282938,7.8545442289256835,1710.4116030108455,1841.485851154262,1367.386154485306,0
2025-02-26,50447.566426799334,47904.97478714152,2725.7044717315894,366.2256641476353,183.11283207381766,5.891192431106695e-11,1.5662748875655552e-11,635.3049676919483,1367.386154485306,2180.5508909048744,0
2025-02-27,47019.35458958792,46865.59322404807,287.8761894070684,361.74410630888315,180.87205315444157,46.75722928721892,9.8229473292495,955.8947572487999,2180.5508909048744,1630.9081112692152,0
2025-02-28,14208.484260543633,13962.294967059719,334.26559273159853,272.0487238105586,136.0243619052793,47.948062657590704,19.50840037450169,6847.588024061457,1630.9081112692152,1518.9375859612862,0
2025-03-01,15224.531949481641,15621.570350912105,50.238818486267704,1144.4497126744463,572.2248563372232,124.94763642049251,31.83784849547839,7991.990323645417,1518.9375859612862,1484.983385254709,0
2025-03-02,54658.8721095735,55960.986233385345,538.9962910027313,3682.2208296292956,1841.1104148146478,6.409153174846694e-11,1.581090813829178e-11,1332.1653197543505,1484.983385254709,3159.513501563245,0
2025-03-03,53351.50817083682,56041.86342978882,0.0,5380.710517904168,2690.355258952084,7.192385720333761e-11,1.7361889703693123e-11,677.3449849237091,3159.513501563245,1463.1469465229954,0
2025-03-04,49964.84622782966,49373.637655774946,1096.684290069349,1010.9514360294347,505.47571801471736,7.932695655910038e-11,1.8972712290121763e-11,1126.6283804255836,1463.1469465229954,1546.890687081518,0
2025-03-05,48166.32695913332,50356.46822485438,161.80318352209423,4703.888898486457,2351.9444492432285,7.101358279193448e-11,1.8533174994672663e-11,1562.0148879529424,1546.890687081518,1442.542485136732,0
2025-03-06,46473.12758661399,46967.89130241168,2.3487786708324796,994.2249889371719,497.11249446858596,7.29751965522496e-11,1.9381996008149827e-11,1024.5118750514393,1442.542485136732,1577.977935037713,0
