date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-02-11,True,8776.710793637563,8712.86991531746,Optimal,False,0.0,0.06659780000336468,0.04177130000607576,86834.38048295121,21702.717523500887,17636.657984523812,1.0407674722046067e-11,7547.723810640809,54342.305802894894,3.633373024669595e-11,0,54342.30580289493
2025-02-12,True,8712.86991531746,8787.430468492057,Optimal,False,1.6940126757566154e-05,0.07458900001074653,0.041445099996053614,85971.13861313932,21659.634500587894,17477.199447619056,1.3926637620897964e-11,6521.967426837169,53769.14339839087,4.6664679231867014e-11,0,53769.143398390916
2025-02-13,True,8787.430468492057,7646.044828683864,Optimal,False,0.0,0.1333913999987999,0.040483999997377396,80174.94356294828,18927.536822271217,16358.55190186706,594.8229191646948,6871.302545042147,50100.66985793333,1868.449031674631,0,51969.11888960796
2025-02-14,True,7646.044828683864,7367.633252654321,Optimal,False,0.0,0.14750439999625087,0.03962630000023637,35080.589120546734,18549.417146935622,15275.598307444443,287.1166647777886,2292.0851291666786,18182.213480733157,1615.6869549536266,0,19797.900435686784
2025-02-15,True,7367.633252654321,8369.043461373456,Optimal,False,0.0,0.10134400000970345,0.03954389999853447,36467.29042013032,19749.32445402949,15095.683619916666,330.5223342500123,2864.080820267505,18696.657290863972,1706.0818180223675,0,20402.73910888634
2025-02-16,True,8369.043461373456,8497.71329257716,Optimal,False,0.0,0.09334360000502784,0.0388746000098763,78348.03680946502,22657.169615963645,18236.504540847218,2235.9024160972403,785.8950504458355,48122.77457180179,10441.278855461014,0,58564.05342726281
2025-02-17,True,8497.71329257716,8552.587911512344,Optimal,False,0.0,0.06596779999381397,0.039097100001526996,79505.94923564814,20976.73517093622,16941.768331416675,548.2128755277884,4835.332104989718,48850.35493195532,2162.4087815464404,0,51012.76371350176
2025-02-18,True,8552.587911512344,8628.693659938273,Optimal,False,0.0,0.06850400000985246,0.04028889999608509,78207.47549636487,22503.103581687243,18159.018727583334,319.0337946389067,2091.036653566542,48105.93531084892,1151.9133199116839,0,49257.84863076061
2025-02-19,True,8628.693659938273,8245.558565432098,Optimal,False,0.0,0.0673359999927925,0.041234300006181,77261.19462585733,22274.260025462958,18386.972205680555,2123.053940152785,2617.633362894383,47460.02858004046,8961.090150134956,0,56421.11873017542
2025-02-20,True,8245.558565432098,6988.182122129628,Optimal,False,0.0,0.1566716999950586,0.03991110000060871,75075.54117935529,20484.00479523319,17723.68268311111,1497.9702363333479,2820.05557023322,46266.16431518794,7070.524066139864,0,53336.688381327804
2025-02-21,True,6988.182122129628,6830.662939135804,Optimal,False,0.0,0.15455959999235347,0.03797910000139382,34447.923609807964,18281.1531042867,14949.501279166667,7.518652367366485e-12,5556.009751354605,17736.267050516468,3.075578935973766e-11,0,17736.267050516497
