issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 21:00:00,False,502.9117166666666,0.0,12.692103333333423,515.60382,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,2025-02-01 21:10:00,False,477.79520833333333,0.0,12.501841666666701,490.29705,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,2025-02-01 21:20:00,False,483.09916666666663,0.0,23.631000000000036,506.73016666666666,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,2025-02-01 21:30:00,False,497.1433916666666,0.0,13.038003333333386,510.181395,0.0,-0.0,0.0,1200.0,1200.0
2025-02-01,2025-02-01 21:40:00,False,464.4687416666667,0.0,14.364356666666735,478.8330983333334,0.0,-0.0,0.0,1200.0,1200.0
2025-02-01,2025-02-01 21:50:00,False,407.8775,0.0,28.513666666666637,1269.7244999999998,833.3333333333333,0.0,0.0,1200.0,1950.0
2025-02-01,2025-02-01 22:00:00,False,408.8531583333333,0.0,14.65689333333336,1256.843385,833.3333333333333,0.0,0.0,1950.0,2700.0
2025-02-01,2025-02-01 22:10:00,False,426.6297916666667,0.0,16.932499999999962,443.5622916666666,0.0,0.0,0.0,2700.0,2700.0
2025-02-01,2025-02-01 22:20:00,False,447.1166666666667,0.0,27.12533333333338,1307.5753333333332,833.3333333333333,0.0,0.0,2700.0,3450.0
2025-02-01,2025-02-01 22:30:00,False,430.44379999999995,0.0,15.432416666666635,1279.2095499999998,833.3333333333333,0.0,0.0,3450.0,4200.0
2025-02-01,2025-02-01 22:40:00,False,413.96903333333336,0.0,19.733979999999995,1267.0363466666665,833.3333333333333,0.0,0.0,4200.0,4950.0
2025-02-01,2025-02-01 22:50:00,False,395.7391666666666,0.0,34.6583333333333,1263.730833333333,833.3333333333333,0.0,0.0,4950.0,5700.0
2025-02-01,2025-02-01 23:00:00,False,419.5718333333333,0.0,11.215520000000042,1097.45402,666.6666666666666,0.0,0.0,5700.0,6300.0
2025-02-01,2025-02-01 23:10:00,False,426.152,0.0,7.508960000000004,1266.9942933333332,833.3333333333333,0.0,0.0,6300.0,7050.0
2025-02-01,2025-02-01 23:20:00,False,425.8616666666667,0.0,21.700500000000048,1280.8955,833.3333333333333,0.0,0.0,7050.0,7800.0
2025-02-01,2025-02-01 23:30:00,False,423.6589,0.0,18.801118333333378,1275.7933516666667,833.3333333333333,0.0,0.0,7800.0,8550.0
2025-02-01,2025-02-01 23:40:00,False,496.4268916666666,0.0,18.709648333333373,515.13654,0.0,0.0,0.0,8550.0,8550.0
2025-02-01,2025-02-01 23:50:00,False,606.0266666666666,0.0,12.978666666666712,619.0053333333334,0.0,0.0,0.0,8550.0,8550.0
2025-02-01,2025-02-02 00:00:00,True,630.8583583333334,0.0,2.0666133333333665,1466.258305,833.3333333333333,0.0,0.0,8550.0,9300.0
2025-02-01,2025-02-02 00:10:00,True,613.2964333333333,0.0,4.630799999999981,1451.2605666666666,833.3333333333333,0.0,0.0,9300.0,10050.0
2025-02-01,2025-02-02 00:20:00,True,601.8933333333333,0.0,12.963999999999967,614.8573333333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 00:30:00,True,623.872775,0.0,25.47682666666668,649.3496016666667,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 00:40:00,True,624.0890083333334,0.0,31.0368133333333,655.1258216666666,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 00:50:00,True,619.5450000000001,0.0,31.159666666666674,650.7046666666668,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:00:00,True,635.0532833333334,0.0,17.460823333333344,652.5141066666667,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:10:00,True,643.5662083333334,0.0,10.184860000000018,653.7510683333335,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:20:00,True,643.2816666666666,0.0,27.70466666666664,670.9863333333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:30:00,True,631.5501583333332,0.0,12.524306666666668,644.0744649999999,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:40:00,True,623.8091,0.0,15.356303333333331,639.1654033333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 01:50:00,True,633.96,0.0,30.251833333333323,664.2118333333334,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:00:00,True,666.4722833333333,0.0,8.127090000000022,674.5993733333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:10:00,True,682.5402750000001,0.0,12.347149999999955,694.887425,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:20:00,True,677.8975,0.0,17.835333333333285,695.7328333333334,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:30:00,True,677.6780083333333,0.0,2.4397500000000045,680.1177583333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:40:00,True,669.1523666666667,0.0,16.945260000000058,686.0976266666668,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 02:50:00,True,672.7141666666666,0.0,23.328666666666702,696.0428333333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:00:00,True,660.8075166666667,0.0,16.11588500000004,676.9234016666668,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:10:00,True,677.7850249999999,0.0,9.529609999999938,687.3146349999998,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:20:00,True,693.7333333333333,0.0,15.419666666666686,709.153,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:30:00,True,673.4630583333333,0.0,8.672025000000014,682.1350833333332,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:40:00,True,663.967375,0.0,11.010078333333377,674.9774533333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 03:50:00,True,692.25,0.0,17.969000000000015,710.219,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 04:00:00,True,702.9238916666667,0.0,14.91967666666668,717.8435683333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 04:10:00,True,687.0992583333333,0.0,20.067886666666666,707.167145,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 04:20:00,True,689.2225,0.0,27.109833333333274,716.3323333333333,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 04:30:00,True,697.7129833333333,0.0,21.98742333333335,719.7004066666667,0.0,0.0,0.0,10050.0,10050.0
2025-02-01,2025-02-02 04:40:00,True,702.5841833333334,0.00023095238095238092,27.15269452380947,729.7366469047619,0.0,0.0,0.0,10050.0,10050.0
